idx,idx_old,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,samples,MPA,polarity
362,362,218.872934,218.872069,218.873595,53.9366,53.0835,56.8441,103,103,1517445.151,neg
363,363,218.969931,218.961373,218.975441,25.57545,11.8606,32.9938,82,82,417635.0247,neg
365,365,218.98138,218.961251,218.995388,241.96305,234.0905,279.8594,74,66,402583.3416,neg
367,367,220.048217,220.047214,220.048969,56.7243,55.7454,58.0815,101,101,104509.6043,neg
368,368,220.869991,220.869122,220.870655,54.0285,53.1952,88.646,104,103,1460237.643,neg
369,369,221.051848,221.050982,221.052471,57.044,56.545,57.6489,101,101,3127900.897,neg
371,371,222.047445,222.046584,222.048329,356.50665,355.5748,357.5367,98,98,230397.3509,neg
372,372,222.091673,222.090823,222.093351,260.57945,259.5447,262.7281,58,58,85988.3996,neg
373,373,222.867021,222.865901,222.883551,54.3244,53.6227,59.1738,103,103,397174.0333,neg
375,375,222.888225,222.885529,222.893759,131.5815,126.0782,137.1674,55,55,83484.51208,neg
376,376,223.048723,223.04788,223.04935,57.2425,56.5795,57.9127,101,101,798259.1889,neg
377,377,223.094039,223.092577,223.094952,407.5665,406.1879,408.2671,101,101,173599.6486,neg
379,379,224.817901,224.816951,224.81901,58.1208,56.3121,59.507,96,96,103666.0133,neg
381,381,224.978549,224.977657,224.979139,78.9343,78.3242,79.6074,101,101,1500714.025,neg
382,382,224.998306,224.997349,224.998687,242.418,238.0919,245.4636,69,69,359695.7425,neg
383,383,225.042455,225.041725,225.050438,295.2243,292.3889,296.9001,101,101,499489.8449,neg
384,384,225.060507,225.059671,225.061238,54.03325,52.154,55.2453,104,104,3031641.827,neg
386,386,226.016639,225.985331,226.017522,329.019,316.946,358.5002,62,61,147451.366,neg
387,387,226.063586,226.062758,226.064253,53.7749,52.4685,55.3449,101,101,145097.2574,neg
388,388,226.187901,226.186505,226.189205,484.1614,482.7665,485.1975,76,76,78141.18626,neg
389,389,226.814942,226.814123,226.815672,58.52965,57.1365,60.113,100,100,147507.7579,neg
390,390,226.964794,226.963915,226.965362,40.726,39.9807,42.0857,103,103,929989.7643,neg
392,392,226.975492,226.974526,226.976104,78.8995,77.9934,79.4921,101,101,408468.1926,neg
393,393,227.037216,227.035849,227.037856,407.76175,386.9464,421.0191,58,58,156419.732,neg
394,394,227.127654,227.12579,227.12836,450.70755,448.1442,454.6145,72,72,91461.79808,neg
395,395,228.811965,228.811258,228.813071,57.19795,55.1741,59.3705,60,60,51793.83327,neg
396,396,228.901695,228.900707,228.90238,50.6059,49.9707,59.7218,103,103,616523.9422,neg
397,397,228.995361,228.994429,228.996028,65.4218,64.3265,66.426,99,99,200631.1174,neg
398,398,228.993075,228.992204,228.993461,495.0013,484.6054,521.54,76,76,951109.9881,neg
399,399,228.992997,228.975648,229.017264,329.7825,296.775,367.9858,116,96,740641.3903,neg
400,400,229.052853,229.052112,229.0534,422.9501,402.0167,435.2636,81,81,1652924.651,neg
401,401,229.143204,229.142222,229.14442,467.2724,464.7044,468.5082,91,91,106642.139,neg
403,403,230.011588,230.010616,230.0128,289.0363,265.466,291.8452,71,71,222995.9171,neg
404,404,230.898619,230.897682,230.899327,50.5369,49.6451,58.5892,103,103,355789.3185,neg
405,405,230.995397,230.977062,231.017241,301.0773,288.0085,304.6223,72,72,125615.1637,neg
406,406,231.08042,231.07955,231.081163,54.6979,53.3669,56.2805,101,101,410370.9321,neg
407,407,231.930542,231.929787,231.931087,928.90135,925.2438,973.6501,86,85,1008847.717,neg
408,408,231.92998,231.92972,231.930954,254.3464,239.4443,278.121,66,65,1201548.538,neg
409,409,232.057874,232.057111,232.058585,236.1582,234.6173,237.5703,100,100,325218.914,neg
412,412,232.895335,232.894486,232.914351,50.3745,49.3402,66.6029,74,74,44644.50332,neg
413,413,232.913713,232.91279,232.932176,244.5702,241.6684,249.7305,56,56,550774.1917,neg
414,414,232.996674,232.995711,232.997672,152.4045,150.1682,153.6878,63,63,72411.6595,neg
415,415,233.153187,233.151612,233.15502,532.5617,530.34,534.8665,70,70,69142.9668,neg
417,417,234.955956,234.95512,234.95903,440.0577,414.8867,440.7669,103,103,1751986.31,neg
418,418,235.007055,235.005283,235.008151,80.07385,78.7044,81.7644,96,96,56958.77883,neg
419,419,235.924374,235.924106,235.92542,245.7189,222.2089,256.697,72,71,1373479.877,neg
421,421,235.95897,235.957324,235.960558,439.5978,438.3862,440.268,99,99,103547.8489,neg
423,423,236.952871,236.952106,236.953538,440.1242,439.5741,441.0011,101,101,1134554.695,neg
424,424,236.960357,236.959473,236.961031,106.4633,104.2359,107.7775,101,101,1334686.326,neg
426,426,237.956117,237.954626,237.958345,439.4401,438.2012,440.4045,69,69,63509.20862,neg
428,428,238.930327,238.929359,238.931296,47.59945,46.7618,54.5835,102,102,323962.3866,neg
430,430,238.957382,238.95643,238.958025,106.5802,104.608,107.9535,101,101,798951.7048,neg
431,431,239.013711,239.012797,239.014901,151.91125,148.4652,154.0194,84,84,95727.12221,neg
432,432,239.058337,239.056777,239.061409,263.2852,261.2358,265.2256,95,95,114564.1561,neg
433,433,239.09125,239.090271,239.092232,461.3358,460.8722,461.823,101,101,1748990.699,neg
435,435,239.901196,239.899566,239.902256,245.04665,223.3021,247.2018,56,56,640377.2699,neg
436,436,240.094538,240.093655,240.096334,460.948,460.0417,461.7703,79,79,177394.3621,neg
438,438,240.869661,240.868441,240.869949,16.652,12.4671,31.0311,55,55,483396.8656,neg
439,439,240.92665,240.918614,240.928546,48.1457,46.6302,55.1394,77,77,88347.43108,neg
440,440,240.925813,240.90875,240.927893,423.3229,414.6869,426.8469,57,57,338321.3768,neg
441,441,240.992103,240.991322,240.993007,109.2875,107.8121,110.3067,101,101,285533.3646,neg
442,442,240.977613,240.976514,240.978469,251.4042,247.5693,255.8611,67,67,169387.9903,neg
443,443,241.068013,241.067183,241.068718,294.8101,292.3889,297.4201,99,99,273497.9878,neg
444,444,241.143119,241.142043,241.14427,470.376,469.2803,472.6665,73,73,88835.2216,neg
445,445,242.174808,242.173903,242.176587,451.003,450.0038,451.9078,99,99,133141.0608,neg
448,448,243.034888,243.033783,243.03584,295.313,292.3889,298.3641,89,89,158955.7099,neg
449,449,243.094785,243.093897,243.095774,107.6185,106.1891,109.1299,95,95,99361.48186,neg
450,450,244.089303,244.08856,244.089998,261.4503,260.5612,262.8811,101,101,930660.1688,neg
451,451,244.882316,244.878688,244.88613,47.8596,46.663,49.8334,59,59,26671.36985,neg
453,453,244.964328,244.963014,244.964967,306.76205,300.4162,312.2945,100,100,723617.5867,neg
454,454,245.094274,245.091009,245.119047,261.9688,234.5817,266.296,81,73,95961.10765,neg
455,455,245.907391,245.906662,245.908444,108.4084,106.1276,110.2277,69,69,106082.6037,neg
456,456,246.037004,246.036168,246.038209,286.8404,285.7451,287.6477,90,90,160202.0727,neg
457,457,246.086239,246.08462,246.087002,261.2157,260.094,262.8811,101,101,259682.5207,neg
458,458,246.908637,246.90792,246.909399,440.0574,439.43,440.7669,101,101,488825.1375,neg
459,459,246.96108,246.957677,246.961886,306.2166,299.8265,311.8411,89,89,200029.8931,neg
460,460,246.988477,246.987367,246.989598,108.6226,106.3857,111.1772,78,78,111512.5575,neg
461,461,247.904356,247.903378,247.905319,108.1581,106.1321,111.0003,57,57,63970.49289,neg
464,464,248.905105,248.894386,248.90634,439.8278,437.0933,441.2723,101,101,505703.1129,neg
465,465,248.959241,248.958534,248.959886,714.5275,713.0777,716.6355,72,72,7179390.018,neg
466,466,248.976933,248.975958,248.977587,63.2774,61.8323,64.4846,89,89,86424.51347,neg
467,467,248.977224,248.976136,248.978188,92.4482,91.048,94.4063,75,75,89422.40017,neg
468,468,248.983489,248.982088,248.985937,295.67085,291.6615,298.3277,70,70,91373.77161,neg
469,469,249.086427,249.084832,249.088154,263.4996,262.0643,264.9942,99,99,110280.8809,neg
470,470,249.147961,249.145395,249.149911,619.2165,607.2116,621.3107,100,100,85785.08012,neg
472,472,250.143398,250.142566,250.14402,572.2933,571.2343,572.978,101,101,365192.4693,neg
473,473,250.902037,250.894571,250.903447,439.53285,438.4333,440.5246,96,96,125270.7869,neg
475,475,251.112147,251.110908,251.112913,269.3294,268.8267,269.9963,101,101,269060.2363,neg
477,477,253.001761,253.000984,253.00258,63.38375,62.4128,64.2806,80,80,625030.0837,neg
478,478,253.001634,253.000865,253.002583,91.87125,90.7462,93.4668,64,64,656199.5871,neg
479,479,254.099384,254.098198,254.100187,325.16235,324.3503,325.9386,94,94,131067.6899,neg
480,480,254.118018,254.117299,254.118708,261.8599,260.7791,263.4003,101,101,1079443.213,neg
481,481,254.993415,254.992303,254.994674,306.5492,300.7349,312.2945,101,101,2605101.911,neg
482,482,255.085884,255.085139,255.086596,357.6575,357.1625,358.1965,101,101,944232.2613,neg
483,483,255.121166,255.119657,255.122597,261.0611,259.5123,262.7281,96,96,89606.23721,neg
484,484,255.158625,255.157827,255.16013,497.58065,492.4276,500.9344,68,68,109324.9084,neg
485,485,255.231262,255.230248,255.232232,706.5397,705.3983,707.6707,81,81,84533.36,neg
486,486,255.820528,255.819629,255.821287,110.1789,107.5305,114.6465,101,101,790112.3352,neg
488,488,255.996588,255.995216,255.997413,305.6079,299.8876,312.285,87,87,143088.4344,neg
489,489,256.017269,256.016452,256.017972,357.0245,356.1051,357.9069,101,101,315941.4709,neg
490,490,256.08907,256.088381,256.089942,356.90715,355.7662,358.1517,76,76,92888.44982,neg
493,493,256.938056,256.937173,256.938874,440.2219,439.43,441.0011,101,101,4921674.7,neg
494,494,256.992023,256.987869,256.998131,302.0416,295.1526,310.7969,64,64,90460.05874,neg
495,495,257.174295,257.173506,257.174959,513.2485,511.5533,520.6878,99,99,323626.8693,neg
496,496,257.817561,257.816614,257.818266,110.2068,105.97,115.1109,101,101,765930.7609,neg
498,498,257.94077,257.93743,257.941507,440.2319,438.9043,441.2835,101,101,279667.2915,neg
500,500,258.913894,258.913559,258.914871,244.886,243.5944,282.7337,55,54,756475.0024,neg
501,501,258.933403,258.91367,258.934894,439.89775,420.8833,441.7639,102,102,3040719.291,neg
502,502,258.942183,258.941039,258.94273,107.1778,105.304,108.4358,97,97,557416.6349,neg
503,503,259.012111,259.011286,259.012728,295.4,292.9095,296.9001,101,101,928336.3775,neg
504,504,259.128396,259.126044,259.129386,286.6275,285.7352,287.6537,93,93,120641.4821,neg
505,505,259.814397,259.813643,259.815413,110.40765,105.1032,116.8892,88,88,257287.3739,neg
506,506,259.937739,259.934724,259.939172,439.92065,439.2962,441.0964,100,100,168427.2708,neg
508,508,260.058056,260.056936,260.059583,235.16965,234.4276,236.5366,66,66,70974.90211,neg
509,509,260.939118,260.93803,260.939838,107.1183,104.7678,108.5841,101,101,331599.4844,neg
510,510,260.924425,260.91398,260.931748,438.4175,390.0857,440.7538,103,103,539749.4147,neg
511,511,260.977695,260.976644,260.9786,57.7838,55.824,58.7855,99,99,156156.4805,neg
512,512,261.039645,261.038758,261.040527,265.8405,263.8059,267.8332,98,98,202668.7808,neg
513,513,262.034162,262.033178,262.035364,356.7333,355.2942,357.8908,95,95,176577.2109,neg
514,514,262.970294,262.950518,262.97448,109.5982,106.963,114.2225,96,96,96177.95794,neg
515,515,262.974592,262.973252,262.975992,57.1365,55.1914,59.4234,83,83,67906.52691,neg
516,516,263.102192,263.101367,263.10288,291.8528,291.0091,292.3202,101,101,1166708.064,neg
517,517,264.070177,264.069135,264.071273,108.52165,106.682,111.2507,100,100,96091.72094,neg
518,518,264.105457,264.104092,264.106363,291.3244,290.2267,292.1483,86,86,122286.2405,neg
519,519,265.029041,265.028162,265.029603,295.326,293.1749,297.4201,101,101,1244367.323,neg
520,520,265.076578,265.075539,265.077255,108.1386,106.963,110.2277,101,101,1872766.607,neg
521,521,265.146427,265.14554,265.14707,604.9115,563.4203,631.1964,104,104,1573370.531,neg
523,523,266.071053,266.070254,266.071748,263.6507,262.2665,264.9828,101,101,1492612.639,neg
524,524,266.149669,266.148857,266.150634,605.0213,562.3326,631.5249,102,102,143270.4516,neg
525,525,266.802326,266.801371,266.803093,58.3793,54.5835,59.0708,103,103,2587312.904,neg
527,527,267.074615,267.072271,267.094494,262.2307,234.6957,264.4139,78,77,109306.7372,neg
528,528,267.122339,267.121501,267.123438,521.2694,520.7539,521.7165,101,101,3420715.07,neg
530,530,268.068129,268.067012,268.068821,263.5292,261.2106,265.1809,101,101,408882.2129,neg
531,531,268.125469,268.124614,268.126263,521.0795,520.4802,521.7418,101,101,372221.2982,neg
532,532,268.799433,268.798446,268.800193,58.3378,55.1394,59.0168,103,103,4581271.684,neg
534,534,268.970788,268.969762,268.971981,111.1444,108.3782,114.3006,95,95,117243.7658,neg
535,535,269.086117,269.085102,269.086808,77.151,54.0293,78.1808,102,102,748255.3359,neg
537,537,270.796388,270.795355,270.797161,58.4533,55.1394,59.2717,103,103,2623830.045,neg
540,540,271.030336,271.029348,271.031113,74.211,73.2116,75.1548,101,101,1328204.832,neg
541,541,271.068393,271.067555,271.069099,266.8957,265.3041,268.5822,101,101,899304.8785,neg
542,542,271.226277,271.225422,271.226974,662.5617,659.7947,663.4868,101,101,316687.0647,neg
544,544,272.033368,272.032235,272.034565,74.1661,72.5204,75.963,83,83,75635.84705,neg
545,545,272.052585,272.05141,272.054246,329.9361,328.9314,331.5063,83,83,91510.81875,neg
546,546,272.793295,272.792193,272.794016,58.6562,57.9626,59.5414,101,101,712313.606,neg
547,547,272.936899,272.926812,272.938798,104.7286,76.4265,107.7775,64,64,57709.31757,neg
548,548,272.989602,272.957976,272.990421,58.51545,43.2691,59.284,102,102,490619.1684,neg
549,549,274.143117,274.142374,274.144007,600.3227,598.5684,601.3107,70,70,199793.5218,neg
550,550,274.790397,274.788927,274.791679,57.5231,54.4409,59.9318,89,89,72630.75491,neg
551,551,274.985411,274.984082,274.98706,58.25575,57.1624,60.0415,98,98,332039.6368,neg
552,552,274.98353,274.982373,274.98406,92.83625,91.3543,93.6877,80,80,273466.249,neg
553,553,274.983817,274.983502,274.984884,295.6514,292.6577,297.096,58,58,306256.5646,neg
554,554,275.092056,275.087662,275.093847,263.2863,260.2465,265.5026,101,101,335918.4983,neg
556,556,275.166901,275.166072,275.167747,644.4217,580.7441,683.1352,105,105,227857.9996,neg
558,558,276.099894,276.099091,276.100639,263.4135,262.1213,264.8447,101,101,6262983.051,neg
559,559,276.830985,276.829863,276.831771,53.1623,52.4685,56.2093,103,103,795546.4892,neg
560,560,277.06529,277.063899,277.066158,374.4584,373.4466,375.3503,97,97,153344.8072,neg
561,561,277.103006,277.102166,277.103645,263.8479,262.4679,265.7339,101,101,632332.2782,neg
562,562,278.050485,278.04948,278.051902,235.2391,234.0509,237.2362,57,57,64235.44553,neg
563,563,278.828083,278.826917,278.828895,53.0987,52.4685,56.2093,103,103,1046922.668,neg
564,564,279.009687,279.005814,279.010925,57.3295,55.2915,58.6191,62,62,39177.33665,neg
565,565,279.037235,279.036201,279.038002,116.4831,115.1133,118.38,101,101,445765.8674,neg
566,566,279.231361,279.230316,279.232037,687.6108,685.7277,688.3792,101,101,270184.701,neg
567,567,279.988057,279.987127,279.988742,269.33245,255.4071,273.108,72,72,178333.6702,neg
568,568,280.825052,280.82382,280.825755,53.3304,52.553,54.2847,101,101,446308.6906,neg
569,569,281.034446,281.033377,281.035475,116.4025,114.2915,117.8321,101,101,122526.4155,neg
570,570,281.099054,281.097979,281.101795,295.6219,293.4196,297.7574,101,101,715483.3782,neg
571,571,281.246892,281.245998,281.247704,715.8865,714.7392,717.239,100,100,524236.0456,neg
572,572,281.884153,281.883077,281.885135,106.97285,105.2145,108.5841,100,100,349159.7674,neg
573,573,282.249887,282.249155,282.251024,715.5535,714.2057,716.7635,59,59,104408.2142,neg
574,574,282.775923,282.774842,282.777036,58.606,57.0534,60.6945,99,99,125899.4774,neg
575,575,282.936502,282.935278,282.937242,78.7592,78.1881,79.6074,101,101,415827.0737,neg
576,576,283.065238,283.064193,283.066026,60.9522,60.1568,61.8271,101,101,621135.9202,neg
577,577,283.107029,283.105728,283.10782,712.8524,711.7106,714.0023,87,87,160653.0347,neg
578,578,283.101751,283.10082,283.102484,149.80945,147.0303,151.0085,82,82,157840.807,neg
579,579,283.881126,283.880122,283.881962,106.90215,105.304,108.5841,100,100,324766.5286,neg
580,580,284.773014,284.771959,284.774021,59.368,57.9697,60.8481,101,101,240194.428,neg
581,581,284.937467,284.936573,284.938439,439.881,439.2962,440.7643,101,101,629039.0468,neg
582,582,284.933517,284.93246,284.934254,78.8888,78.1443,79.6567,101,101,252151.2594,neg
583,583,285.124442,285.122904,285.125795,517.2775,498.3632,539.5562,67,67,90515.50677,neg
584,584,285.877766,285.876666,285.87895,106.9831,105.3155,109.1299,66,66,112499.6617,neg
586,586,285.90625,285.905871,285.907543,245.0945,223.3021,256.1675,67,66,812486.718,neg
587,587,286.770123,286.768853,286.770982,58.9766,57.1624,60.8039,99,99,138145.3292,neg
588,588,286.85972,286.858486,286.860808,50.34515,49.5445,54.5835,102,102,372101.5839,neg
589,589,286.940327,286.935082,286.968536,439.2949,416.5358,440.2886,101,101,510028.6135,neg
591,591,286.967676,286.966621,286.968634,18.55275,11.5061,32.4237,56,56,274343.1156,neg
592,592,287.05819,287.057042,287.059039,108.7348,106.963,110.2277,101,101,206129.926,neg
593,593,288.775797,288.774689,288.776951,61.5097,59.4234,64.2147,96,96,148427.3455,neg
594,594,288.856771,288.855397,288.857689,50.326,49.5865,51.0943,101,101,350532.3592,neg
595,595,289.070021,289.065516,289.071465,107.82135,96.3584,117.6556,96,96,130325.4353,neg
597,597,290.853857,290.852402,290.854896,50.3755,49.6204,51.0943,101,101,93927.68296,neg
599,599,291.106895,291.105278,291.134095,292.7329,266.354,296.7985,67,64,189747.4072,neg
600,600,292.138428,292.137489,292.139698,197.4968,194.8475,202.1226,96,96,202594.3954,neg
601,601,293.173918,293.172827,293.176293,487.1831,485.609,487.8648,101,101,162802.7164,neg
602,602,293.173881,293.172632,293.176614,530.8066,529.7349,532.3249,56,56,61524.71061,neg
603,603,293.177,293.176408,293.178191,681.6324,650.2005,716.3696,73,72,568762.2439,neg
604,604,294.027612,294.02626,294.028635,235.6419,233.9071,237.0184,100,100,138404.8516,neg
605,605,294.80383,294.801322,294.80599,51.83925,50.5802,53.7501,86,86,51939.33469,neg
606,606,294.918399,294.917265,294.919265,106.068,103.4974,107.923,101,101,233210.0457,neg
607,607,294.951492,294.950383,294.952302,41.2156,40.1909,42.9875,103,103,335811.5957,neg
609,609,295.137991,295.13702,295.138716,283.6676,282.9843,284.2753,101,101,346308.7695,neg
610,610,295.226071,295.225189,295.226911,600.4109,589.0006,601.3694,101,101,993320.6158,neg
611,611,296.229237,296.22847,296.230117,600.3986,594.5074,602.3708,91,91,139570.2773,neg
612,612,296.888363,296.886982,296.889256,49.00405,48.4236,54.0293,102,102,186206.7584,neg
613,613,296.915333,296.91423,296.916125,106.0258,102.942,108.2969,101,101,229452.768,neg
614,614,297.122968,297.121462,297.138236,713.26895,710.2625,714.8128,80,80,92644.29013,neg
615,615,297.151364,297.150406,297.152089,612.1724,554.3868,641.713,105,105,5783981.663,neg
616,616,297.241753,297.240901,297.242589,601.4798,600.0546,602.3867,101,101,2841972.473,neg
617,617,298.154409,298.153361,298.155359,608.4462,555.4395,641.713,110,105,783007.3417,neg
618,618,298.244965,298.244034,298.245783,601.48825,599.2384,602.5479,100,100,449939.6089,neg
620,620,298.879963,298.859833,298.883105,50.7,49.6451,68.6982,100,100,142587.0088,neg
621,621,299.01891,299.017801,299.019974,306.5547,300.2259,312.2945,80,80,130258.6454,neg
622,622,299.147074,299.14602,299.148058,613.2108,555.4395,641.4561,102,102,162769.8774,neg
624,624,300.044771,300.042088,300.045398,235.67875,234.117,237.2362,88,88,134892.5022,neg
626,626,300.900482,300.899363,300.901479,422.6533,416.9126,426.4673,56,56,421500.4516,neg
627,627,300.900542,300.88157,300.900977,323.8492,313.9978,372.0652,53,53,651046.0744,neg
628,628,300.963356,300.959885,300.964689,439.8878,438.3862,441.5049,96,96,147849.139,neg
629,629,300.986037,300.984135,300.989157,305.04115,298.949,311.8411,62,62,85261.8059,neg
630,630,301.105855,301.104614,301.106692,107.134,105.6101,108.5083,101,101,308842.2619,neg
631,631,302.930271,302.921148,302.949374,439.7228,438.3862,440.7669,93,93,103762.6551,neg
632,632,303.197474,303.197056,303.198899,744.1019,701.6361,780.2805,56,56,106103.3042,neg
633,633,303.230749,303.23014,303.231952,682.901,682.1289,683.7501,81,81,161011.3054,neg
634,634,304.100025,304.098964,304.100933,262.8948,261.4881,265.5026,101,101,321915.1028,neg
637,637,306.917462,306.916125,306.935877,46.1545,11.1784,47.0992,97,97,133961.0822,neg
638,638,307.078028,307.076463,307.079527,461.10425,459.9026,461.823,98,98,213736.7694,neg
639,639,309.039565,309.0385,309.040902,109.0633,107.179,111.9063,97,97,80087.86107,neg
640,640,309.168395,309.166679,309.170983,483.0779,481.5769,483.9802,65,65,70131.62523,neg
641,641,309.171321,309.169078,309.191875,626.1285,571.3514,659.6834,105,105,402004.28,neg
642,642,309.204892,309.203647,309.206025,506.3883,505.6617,507.2534,87,87,179216.1575,neg
643,643,309.204713,309.202665,309.206043,572.3927,570.0658,576.4974,82,82,344169.3045,neg
644,644,309.999565,309.999151,310.001682,236.29375,234.6219,237.6646,74,74,178410.4722,neg
646,646,310.960031,310.958864,310.96087,63.2601,62.1887,64.7672,95,95,181956.0359,neg
647,647,310.959982,310.95891,310.960895,92.01335,90.7588,93.5746,56,56,189187.3032,neg
648,648,311.021453,311.018723,311.022971,295.3518,292.9084,297.9717,73,73,105873.2163,neg
650,650,311.220768,311.219784,311.221614,525.7,523.9569,529.6862,101,101,688550.7919,neg
651,651,311.220913,311.219787,311.247413,590.6666,586.5459,617.2695,106,102,770319.572,neg
652,652,311.999695,311.998779,312.001189,235.38035,234.0659,236.7289,54,54,63166.25045,neg
653,653,312.224134,312.222829,312.225316,590.311,589.0544,591.0919,94,94,108588.1415,neg
654,654,312.956753,312.955987,312.957787,63.03105,61.771,64.1963,78,78,108910.7555,neg
655,655,312.951399,312.94902,312.953752,305.1961,299.8265,311.8411,68,68,119083.6514,neg
656,656,313.116951,313.116272,313.118715,425.0073,423.4867,427.0607,57,57,258167.596,neg
657,657,313.236373,313.235422,313.237195,523.5236,521.8933,555.7747,102,102,1683766.367,neg
658,658,314.23959,314.238605,314.24061,523.9518,521.2287,528.7293,85,85,229105.265,neg
659,659,314.896008,314.894262,314.898868,439.8218,438.17,441.0964,95,95,102421.0347,neg
660,660,315.25178,315.25085,315.253018,568.50265,562.4117,572.3764,86,86,258478.6402,neg
662,662,315.83078,315.830378,315.832055,129.2763,125.4934,133.9074,67,67,285460.5819,neg
664,664,316.891325,316.87173,316.895157,439.7288,416.077,440.9043,95,95,119823.1826,neg
665,665,316.900204,316.898764,316.901153,106.6781,104.608,108.1391,99,99,180973.0943,neg
666,666,316.946146,316.945113,316.946832,714.6208,713.0777,716.6355,64,64,3454920.935,neg
667,667,316.963782,316.961867,316.966804,305.82825,300.1861,312.4436,96,96,370052.6945,neg
668,668,317.111878,317.111,317.114521,367.59575,365.7399,369.9201,62,62,159107.2497,neg
671,671,318.897217,318.895995,318.898219,106.5748,103.6836,108.394,92,92,177092.8629,neg
672,672,318.907047,318.90552,318.908292,440.4131,439.5751,441.2835,101,101,466241.3617,neg
673,673,318.91608,318.905147,318.937465,78.48,54.781,106.4537,101,101,131933.9112,neg
676,676,320.903504,320.883311,320.905197,440.02025,397.6753,441.0964,102,102,327906.1861,neg
677,677,320.910254,320.90864,320.931838,78.2018,57.188,79.5746,78,78,114637.385,neg
678,678,321.145183,321.144132,321.146047,512.5117,504.0827,525.6914,97,97,443920.416,neg
679,679,321.172969,321.171124,321.182207,624.2387,586.7143,663.6614,71,71,128630.5139,neg
680,680,322.092276,322.091284,322.093338,266.42275,263.2974,269.9543,94,94,222103.681,neg
682,682,322.980861,322.97896,322.984572,306.1193,299.8876,312.2945,101,101,622881.0635,neg
