idx,idx_old,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,samples,MPA,polarity
1244,1244,539.781384,539.778526,539.783512,651.6061,651.0001,652.3907,101,101,244648.0365,neg
1245,1245,540.145524,540.143377,540.147483,651.6677,650.8611,652.3558,101,101,335168.6347,neg
1246,1246,540.258099,540.251812,540.262836,651.1834,650.214,651.9609,92,92,109058.005,neg
1247,1247,540.327778,540.325891,540.329184,651.6068,651.0784,652.1897,101,101,71777987.8,neg
1248,1248,540.401658,540.394651,540.410469,651.0859,650.2289,651.8646,70,70,106816.8577,neg
1249,1249,540.432025,540.43016,540.433469,705.9187,703.7069,709.7479,101,101,1093766.953,neg
1250,1250,540.509695,540.507801,540.511643,651.7629,651.0001,652.3368,101,101,347596.4256,neg
1251,1251,540.782361,540.779984,540.785439,650.9357,649.6972,651.717,55,55,48644.83208,neg
1252,1252,540.853426,540.826078,540.86028,439.4401,436.5573,441.8562,69,69,45730.75021,neg
1253,1253,540.874949,540.872192,540.877686,651.553,650.7603,652.2342,101,101,217718.6548,neg
1254,1254,541.147974,541.145643,541.150206,651.03375,649.9795,652.0445,88,88,68954.61447,neg
1255,1255,541.262617,541.260795,541.26404,410.7384,409.6155,412.1231,101,101,366565.9704,neg
1256,1256,541.331086,541.329237,541.332487,651.5361,650.8611,652.0404,101,101,19150074.71,neg
1257,1257,541.434587,541.432049,541.436758,704.7402,702.0661,708.2545,90,90,121194.0574,neg
1258,1258,541.513205,541.511524,541.515292,651.04805,649.8012,651.7641,82,82,70082.25403,neg
1259,1259,542.333376,542.331677,542.334966,651.4827,650.9576,652.1897,101,101,2976136.687,neg
1260,1260,543.335968,543.334351,543.337538,651.6935,650.8377,652.3558,101,101,355847.497,neg
1261,1261,543.400012,543.3983,543.401711,749.65995,747.7886,752.2637,88,88,154956.3693,neg
1262,1262,544.262652,544.260955,544.264352,635.7707,634.9081,636.5607,101,101,322844.8545,neg
1263,1263,545.41763,545.415947,545.419272,739.41535,735.5252,744.4662,66,66,146372.8031,neg
1264,1264,546.278316,546.276277,546.280071,663.54535,661.8198,664.6967,100,100,171554.1122,neg
1265,1265,547.433637,547.43172,547.435614,756.8775,752.7457,760.0349,89,89,188646.6491,neg
1266,1266,548.294166,548.292138,548.29556,695.052,694.0864,696.0681,101,101,142783.1929,neg
1267,1267,549.449413,549.447684,549.450833,772.2054,769.2021,774.8201,101,101,527422.1822,neg
1268,1268,550.452672,550.451008,550.454104,772.5809,769.2121,776.5044,90,90,174580.9523,neg
1269,1269,551.465324,551.463478,551.466546,799.9849,795.6833,803.3287,99,99,617429.3106,neg
1270,1270,552.327612,552.324965,552.328946,640.3735,639.4272,641.1603,101,101,267521.9857,neg
1271,1271,552.364092,552.361988,552.365551,684.314,683.6594,685.0196,101,101,378876.2087,neg
1272,1272,552.468503,552.466769,552.46993,799.285,794.8608,803.3471,74,74,218651.2146,neg
1273,1273,553.330249,553.323216,553.333131,639.42395,629.7016,640.9175,56,56,66518.46573,neg
1274,1274,553.367391,553.364964,553.36966,684.026,683.1859,684.6723,90,90,97321.92731,neg
1275,1275,554.299143,554.297172,554.300532,633.5985,632.9889,634.149,101,101,823995.6432,neg
1276,1276,554.343415,554.341598,554.344883,670.3738,669.4961,671.2646,101,101,1900593.028,neg
1277,1277,554.38004,554.377509,554.381529,717.5258,716.5306,718.9021,96,96,106214.5924,neg
1278,1278,555.29943,555.291866,555.302712,634.0942,632.7495,635.4438,101,101,205829.8772,neg
1279,1279,555.346712,555.344984,555.348327,670.3925,669.4961,671.1645,101,101,494088.6242,neg
1280,1280,555.447189,555.439088,555.458641,787.39225,781.2914,795.4444,94,94,207605.1211,neg
1281,1281,556.315109,556.312699,556.316756,662.3842,661.5714,663.3496,101,101,530306.7338,neg
1282,1282,556.322536,556.320626,556.324101,524.08925,523.4212,524.6747,92,92,256279.1921,neg
1283,1283,556.318044,556.293015,556.324107,618.2564,615.7598,634.3641,101,101,281670.0583,neg
1284,1284,556.594189,556.591967,556.596741,58.03795,54.6555,60.4315,96,96,100717.1803,neg
1285,1285,557.316887,557.313111,557.31919,660.5206,658.8756,662.1288,101,101,176936.7068,neg
1286,1286,557.340913,557.33855,557.342267,711.3482,709.724,712.9925,97,97,127931.916,neg
1287,1287,557.454443,557.452793,557.455783,809.3757,807.2625,810.9848,101,101,763736.1399,neg
1288,1288,558.311153,558.307745,558.312223,661.38885,659.9785,662.6301,66,66,128377.9415,neg
1289,1289,558.330336,558.328407,558.331769,693.8239,693.1818,694.4732,101,101,529774.1256,neg
1290,1290,558.457627,558.456107,558.459303,809.5191,807.2625,810.9848,101,101,283534.2467,neg
1291,1291,558.591228,558.589223,558.592914,59.0504,58.0773,60.2627,101,101,426047.7708,neg
1292,1292,559.394664,559.385443,559.397009,705.7692,704.1899,707.167,101,101,304620.2768,neg
1293,1293,559.470367,559.468544,559.471818,830.6574,826.9131,849.423,101,101,246545.9322,neg
1294,1294,560.326568,560.324469,560.328338,693.5408,692.4051,694.4206,101,101,130804.5497,neg
1295,1295,560.398591,560.389314,560.400921,705.5301,704.0282,707.1935,84,84,81436.81241,neg
1296,1296,560.473442,560.471883,560.475042,830.13895,827.7835,849.423,62,62,87180.51017,neg
1297,1297,560.58834,560.586085,560.590032,58.9247,57.7,60.1803,101,101,642802.2314,neg
1298,1298,561.376549,561.374943,561.392752,782.4171,780.5443,817.5862,53,53,52399.36551,neg
1299,1299,561.410753,561.409018,561.412697,707.1642,703.7069,715.1594,101,101,672431.8332,neg
1300,1300,561.485674,561.484107,561.487758,852.6883,849.5913,855.9368,63,63,75383.74764,neg
1301,1301,562.312067,562.31037,562.31366,610.1685,609.5577,610.666,101,101,702694.8184,neg
1302,1302,562.414191,562.412144,562.415723,707.6569,703.8309,713.7618,92,92,206029.2963,neg
1303,1303,562.585465,562.58314,562.587257,58.8777,57.6867,59.7522,101,101,540596.543,neg
1304,1304,563.315498,563.313581,563.317283,609.8706,608.9989,610.5695,101,101,175527.8782,neg
1305,1305,563.744523,563.741159,563.746548,633.0266,632.3709,633.8663,99,99,97173.96837,neg
1306,1306,564.133467,564.130896,564.135009,633.2098,632.5833,633.9469,100,100,136010.9594,neg
1307,1307,564.327712,564.325978,564.32927,633.5564,633.0783,634.0462,101,101,34597223.93,neg
1308,1308,564.522198,564.519621,564.524346,633.2259,632.5737,634.3641,101,101,138848.542,neg
1309,1309,564.58243,564.580321,564.584284,59.0371,57.7,60.4315,101,101,273754.8861,neg
1310,1310,564.778679,564.776633,564.780841,58.8285,57.4703,60.3047,100,100,123106.49,neg
1311,1311,564.911739,564.908378,564.914571,632.9918,632.0028,633.7547,101,101,81527.99271,neg
1312,1312,565.331139,565.329251,565.332598,633.4687,632.9559,633.9469,101,101,9540132.495,neg
1313,1313,565.444251,565.442559,565.445904,720.5789,713.3565,728.3579,73,73,231857.5011,neg
1314,1314,565.756918,565.75394,565.75915,660.94515,660.0503,661.8139,86,86,67319.86458,neg
1315,1315,566.147685,566.145692,566.14981,661.09085,660.1872,661.8458,98,98,94940.04044,neg
1316,1316,566.343339,566.341621,566.344743,661.8279,661.2801,662.3842,101,101,24714756.71,neg
1317,1317,566.538752,566.53525,566.540611,661.0369,660.1471,662.3477,99,99,97252.29475,neg
1318,1318,566.580169,566.577567,566.583697,57.65085,54.4385,59.7417,88,88,84362.48214,neg
1319,1319,566.775961,566.773279,566.777686,58.8777,57.3486,60.0409,101,101,123059.5382,neg
1320,1320,566.929913,566.926709,566.933382,660.83525,659.3747,661.8458,72,72,59170.56715,neg
1321,1321,567.313821,567.312142,567.316142,549.76835,548.5743,551.8207,64,64,99924.47831,neg
1322,1322,567.346707,567.344818,567.348108,661.7026,661.0719,662.3842,101,101,6766700.134,neg
1323,1323,567.460052,567.458277,567.461392,728.6939,726.7978,730.2731,101,101,615925.9446,neg
1324,1324,567.7694,567.766048,567.771447,693.2488,692.4075,694.0966,89,89,74684.74703,neg
1325,1325,568.162364,568.160173,568.164318,693.288,692.1703,694.1784,99,99,102961.3217,neg
1326,1326,568.262669,568.26046,568.264233,633.1083,632.0028,634.3097,101,101,198779.9316,neg
1327,1327,568.34826,568.347292,568.349681,661.5456,658.9173,663.0895,69,69,970711.3636,neg
1328,1328,568.359112,568.357149,568.360617,693.5906,692.9553,694.1784,101,101,25782716.08,neg
1329,1329,568.463344,568.461327,568.464844,729.215,726.625,731.9298,95,95,210630.5633,neg
1330,1330,568.555583,568.552883,568.557722,693.2715,692.4426,694.3246,99,99,105572.0179,neg
1331,1331,568.620096,568.617382,568.622042,53.08205,51.7913,54.7035,98,98,75636.23608,neg
1332,1332,568.949177,568.945893,568.951838,693.2057,692.1028,693.9519,68,68,66675.78928,neg
1333,1333,569.362356,569.360508,569.36402,693.5063,692.6313,694.1784,101,101,7156800.878,neg
1334,1334,569.476435,569.474358,569.477774,731.2368,728.335,734.43,65,65,218709.8852,neg
1335,1335,570.364865,570.362967,570.366575,693.5716,692.6313,694.1784,101,101,1164934.534,neg
1336,1336,570.617324,570.614543,570.619457,53.419,51.9756,55.054,101,101,107975.3302,neg
1337,1337,571.118283,571.115613,571.119731,447.86155,431.47,467.2296,76,76,160479.224,neg
1338,1338,571.36745,571.365446,571.369385,693.4362,692.1028,694.3688,101,101,138943.595,neg
1339,1339,572.614457,572.612123,572.616822,52.962,51.5753,55.4921,97,97,69944.02956,neg
1340,1340,573.132528,573.131195,573.134925,491.4541,467.8916,504.0269,53,53,96501.46816,neg
1341,1341,573.316383,573.314191,573.318489,767.9952,765.4599,771.7103,79,79,79317.54991,neg
1342,1342,573.448988,573.44751,573.450986,755.7807,751.5478,761.4877,92,92,733862.3162,neg
1343,1343,574.452749,574.450726,574.453912,755.728,751.532,762.1945,79,79,273756.7682,neg
1344,1344,574.565011,574.562969,574.567703,57.7918,55.7175,60.113,66,66,62504.90042,neg
1345,1345,575.465102,575.463226,575.466568,776.3048,773.6541,778.5369,101,101,1098814.281,neg
1346,1346,576.468449,576.466571,576.469812,776.26045,772.9625,778.7015,100,100,425729.2786,neg
1347,1347,576.562474,576.560006,576.564296,58.4283,56.4592,60.6945,96,96,112606.9338,neg
1348,1348,577.480795,577.479254,577.482163,802.1254,800.0059,804.2202,100,100,681395.5144,neg
1349,1349,578.298754,578.296651,578.300106,630.7902,630.011,631.4883,100,100,148339.4432,neg
1350,1350,578.48419,578.482411,578.485523,802.1842,800.08,804.8517,95,95,276436.1063,neg
1351,1351,578.559344,578.557148,578.56142,58.3132,56.202,60.7834,97,97,93912.7042,neg
1353,1353,579.436518,579.434403,579.43775,808.409,806.2709,809.6277,69,69,100643.333,neg
1354,1354,579.497028,579.49538,579.498578,777.0906,774.5098,780.1818,95,95,280683.1351,neg
1355,1355,580.283899,580.281992,580.285547,604.5373,603.7563,605.2228,101,101,291975.9767,neg
1356,1356,580.322627,580.320582,580.324274,538.038,537.3237,539.2549,83,83,147746.9486,neg
1357,1357,580.490839,580.489494,580.493175,849.575,838.3434,851.2336,74,74,151224.1573,neg
1358,1358,581.159768,581.157314,581.161147,612.3041,611.5531,613.6675,62,62,125301.0891,neg
1359,1359,581.237477,581.234954,581.239722,712.5259,710.7789,713.998,63,63,66609.93119,neg
1360,1360,582.507016,582.505167,582.508893,863.70445,862.6323,865.2752,100,100,148450.3275,neg
1361,1361,583.253302,583.251058,583.25484,432.8745,431.0984,438.236,97,97,388636.2219,neg
1362,1362,583.253482,583.251282,583.254715,714.3626,712.8185,715.6336,95,95,293269.0221,neg
1363,1363,583.509586,583.508544,583.512223,863.5834,862.1532,865.3305,59,59,53757.12375,neg
1364,1364,584.256316,584.254191,584.258861,432.6069,430.5587,437.6667,85,85,121905.2562,neg
1365,1365,584.27855,584.276755,584.280639,544.5392,542.261,546.9914,61,61,133489.2372,neg
1366,1366,584.353555,584.351789,584.355281,652.9697,651.9935,654.0864,101,101,383516.2713,neg
1367,1367,585.357225,585.354735,585.359044,652.0157,651.0037,653.9287,87,87,78542.36808,neg
1368,1368,585.372177,585.369806,585.374657,744.6437,743.5228,745.7804,77,77,78562.89163,neg
1369,1369,586.312038,586.310233,586.313641,607.7639,607.1065,608.3059,101,101,890520.3622,neg
1370,1370,587.315556,587.31348,587.317156,607.6091,606.6286,608.2927,101,101,246875.3854,neg
1371,1371,588.327751,588.325796,588.329185,631.0268,630.5858,631.6497,101,101,7162404.365,neg
1372,1372,589.331039,589.329037,589.332551,631.0752,630.5858,631.6179,101,101,2021984.602,neg
1373,1373,589.44304,589.440633,589.444783,728.22725,722.7762,731.808,94,94,266722.1868,neg
1374,1374,590.3434,590.341281,590.344919,649.6862,649.0947,650.5675,101,101,1909632.015,neg
1375,1375,591.346665,591.344627,591.348365,649.9358,649.2587,650.7755,101,101,564800.0315,neg
1376,1376,591.386269,591.382975,591.388569,765.7746,764.2518,767.8631,81,81,84822.55655,neg
1377,1377,591.459796,591.457906,591.461416,727.1109,723.1066,730.0908,101,101,899361.9883,neg
1378,1378,592.261968,592.260082,592.264002,630.3987,629.0298,631.4332,79,79,88503.00873,neg
1379,1379,592.359119,592.328262,592.360715,674.4404,668.0394,675.7167,101,101,233674.499,neg
1380,1380,592.463385,592.461262,592.464717,727.137,720.8943,731.4908,97,97,338063.6428,neg
1381,1381,593.361691,593.359591,593.364258,673.6834,672.423,674.5446,62,62,67603.1739,neg
1382,1382,593.475507,593.473699,593.477033,736.4422,735.5441,737.5781,101,101,4532302.904,neg
1383,1383,594.29929,594.297364,594.300863,626.9084,625.9344,627.8904,99,99,135979.6655,neg
1384,1384,594.335858,594.333788,594.337797,675.7929,674.9499,676.8715,93,93,113255.9929,neg
1385,1385,594.374646,594.372671,594.376334,700.3968,699.4773,701.2385,101,101,187829.1953,neg
1386,1386,594.478957,594.476956,594.480323,736.3677,735.5441,737.6836,101,101,1688141.829,neg
1387,1387,595.284604,595.28329,595.287042,672.85665,650.0435,694.6794,62,62,175843.5711,neg
1388,1388,595.491204,595.489402,595.492816,751.8329,750.4977,753.0144,101,101,7434723.892,neg
1389,1389,596.390172,596.388003,596.392018,732.0575,731.0673,733.1728,82,82,80758.67996,neg
1390,1390,596.494608,596.492635,596.496048,751.8329,750.1593,753.0144,101,101,2681309.886,neg
1391,1391,597.301953,597.300329,597.303012,679.2856,645.3861,712.33,62,62,158246.1676,neg
1392,1392,597.496968,597.494497,597.498566,751.6479,749.9403,752.6366,101,101,483075.5114,neg
1393,1393,598.286061,598.284224,598.288159,651.8357,650.5998,653.1824,101,101,347481.6293,neg
1394,1394,599.317649,599.315662,599.318549,721.749,681.1204,737.3124,65,65,206906.7217,neg
1395,1395,599.462801,599.460782,599.464418,800.5981,797.7859,802.9509,84,84,111407.4241,neg
1396,1396,603.407674,603.405173,603.409676,703.98355,702.9928,705.0359,92,92,87723.93377,neg
1397,1397,605.402597,605.400749,605.404226,778.0295,776.8967,779.718,100,100,121353.1582,neg
1398,1398,606.299261,606.297537,606.301178,618.4388,617.73,619.2221,101,101,724405.2753,neg
1399,1399,607.302727,607.300753,607.304502,618.2141,617.4711,619.2221,101,101,176105.646,neg
1400,1400,608.315016,608.312921,608.316672,651.7641,651.2486,652.3907,101,101,7016222.029,neg
1401,1401,609.318247,609.316213,609.320052,651.7746,651.0447,652.5786,101,101,1827263.562,neg
1402,1402,609.470113,609.468327,609.472035,725.143,719.2419,730.0429,64,64,130245.1951,neg
1403,1403,609.554069,609.552023,609.555945,929.33885,926.2613,932.2297,86,86,57765.85951,neg
1404,1404,610.320773,610.318835,610.322538,651.9207,650.9361,652.8807,101,101,322091.2538,neg
1405,1405,611.52208,611.520265,611.524241,848.89005,847.8331,850.062,82,82,97188.07243,neg
1406,1406,612.249551,612.24727,612.252507,636.28865,634.7341,637.6928,54,54,73828.5221,neg
1407,1407,612.327633,612.325597,612.329093,629.3309,628.9215,629.9522,101,101,1244293.958,neg
1408,1408,612.385168,612.383124,612.387198,693.5433,692.5675,694.4485,100,100,118372.7624,neg
1409,1409,613.330944,613.328818,613.332706,629.3578,628.4309,630.4963,101,101,372339.796,neg
1410,1410,613.441813,613.439844,613.443387,727.1689,721.8814,730.13,87,87,155303.1052,neg
1411,1411,614.343128,614.341336,614.345234,643.1926,642.243,644.2422,101,101,410403.4378,neg
1412,1412,615.346584,615.344839,615.34853,642.8931,642.017,643.8994,97,97,112259.0883,neg
1413,1413,615.457363,615.455346,615.459022,736.7337,735.5441,738.1811,101,101,923814.8888,neg
1414,1414,616.358904,616.356852,616.36071,665.8946,664.9266,666.9199,76,76,87668.7867,neg
1415,1415,616.460681,616.458606,616.462195,736.96405,735.5441,738.9971,100,100,357974.5301,neg
1416,1416,616.550156,616.547565,616.552232,57.44855,54.7889,59.3423,86,86,81640.14404,neg
1417,1417,617.473213,617.471204,617.474561,751.6703,750.1593,753.0144,101,101,1447068.527,neg
1418,1418,618.47642,618.474416,618.477841,751.7433,749.9403,753.0926,101,101,543886.2953,neg
1419,1419,618.547217,618.544512,618.549114,58.0547,56.202,59.5798,101,101,173005.8607,neg
1420,1420,619.285573,619.283411,619.287271,659.0647,615.6272,691.211,101,101,568102.9651,neg
1421,1421,619.478671,619.476111,619.480904,750.7726,749.2664,752.5951,79,79,78317.49521,neg
1422,1422,620.289031,620.286655,620.291348,659.2699,615.6272,691.0494,100,100,148628.4624,neg
1423,1423,620.351879,620.349271,620.354479,684.0245,682.7473,684.6734,63,63,65054.38036,neg
1424,1424,620.544178,620.541562,620.546259,58.0672,56.2697,59.8333,98,98,165483.0652,neg
1425,1425,622.286034,622.283843,622.288267,633.9071,632.8393,634.7854,101,101,230853.9438,neg
1426,1426,622.330541,622.328451,622.332249,670.6999,669.6473,671.6463,101,101,322433.9743,neg
1427,1427,622.541406,622.538693,622.544123,57.3559,55.5062,58.9518,88,88,82466.10309,neg
1428,1428,622.737337,622.734915,622.739474,58.7676,57.4506,60.1563,101,101,137972.3662,neg
1429,1429,623.333738,623.331457,623.336361,670.73105,669.2322,672.1731,74,74,72824.24945,neg
1430,1430,624.30128,624.281777,624.308122,662.06545,616.7491,663.4473,108,101,146793.2771,neg
1431,1431,624.334983,624.331006,624.337387,511.8236,506.1535,514.9351,97,97,353710.2336,neg
1432,1432,624.734379,624.731967,624.736755,58.8126,57.9462,59.6323,99,99,161566.1616,neg
1433,1433,625.338976,625.336004,625.355072,510.98195,505.6436,545.0898,60,58,104241.746,neg
1434,1434,626.317432,626.315212,626.319541,693.8225,692.6313,694.7536,101,101,160392.5332,neg
1435,1435,626.354021,626.351437,626.355712,260.75285,259.7077,262.0116,60,60,131536.0653,neg
1436,1436,626.731675,626.728862,626.733475,58.4429,57.3781,59.917,99,99,85775.88228,neg
1437,1437,627.371509,627.369537,627.373819,533.4674,531.6123,534.8504,68,68,81172.42055,neg
1438,1438,628.575671,628.573088,628.578287,53.3122,51.9698,55.3883,60,60,51968.24296,neg
1439,1439,629.397947,629.396064,629.399664,708.9774,703.1859,714.3053,83,83,191802.2319,neg
1440,1440,630.299322,630.297237,630.301616,609.76675,608.3824,610.7579,98,98,124706.583,neg
1441,1441,632.314922,632.312848,632.316742,633.6608,633.1039,634.3097,101,101,4272024.592,neg
1442,1442,633.31832,633.31625,633.32,633.7324,633.0951,634.3641,101,101,1225123.324,neg
1443,1443,634.330557,634.328637,634.332218,662.5769,661.9671,663.5471,101,101,3062582.511,neg
1444,1444,635.333876,635.331924,635.335701,662.6249,661.8198,663.4473,101,101,873549.6428,neg
1445,1445,636.346199,636.344174,636.348015,693.6907,692.6313,694.3368,101,101,3622393.127,neg
1446,1446,636.45787,636.455754,636.459868,797.3629,796.2889,798.4485,97,97,77965.33273,neg
1447,1447,637.34977,637.347423,637.351444,693.6527,692.6313,694.3368,101,101,1019299.512,neg
1448,1448,638.352052,638.349705,638.35431,693.6527,692.747,694.4485,101,101,180103.1854,neg
1449,1449,647.434008,647.430732,647.43735,703.9033,702.8248,705.1184,91,91,64606.25912,neg
1450,1450,648.271168,648.268929,648.273236,604.1181,603.1487,605.0377,77,77,91174.41846,neg
1451,1451,654.299387,654.297136,654.301478,607.4332,606.8049,608.1963,99,99,148722.6135,neg
1452,1452,656.314951,656.312855,656.316708,630.7875,629.9531,631.4301,101,101,922741.7097,neg
1453,1453,657.318171,657.315829,657.320037,630.7216,629.6528,631.5847,101,101,261313.3268,neg
1454,1454,658.330657,658.326487,658.332731,649.0443,647.1893,650.6899,97,97,185563.8644,neg
1455,1455,659.508799,659.489371,659.511723,850.4251,816.6305,851.314,57,56,95207.61202,neg
1456,1456,664.584857,664.583185,664.587432,950.1567,947.9109,952.4321,66,66,71478.5501,neg
1457,1457,666.272891,666.270089,666.275641,652.3542,650.2271,657.8145,65,65,93425.35104,neg
1458,1458,666.600852,666.598935,666.602862,990.985,988.9087,993.9353,101,101,153961.5672,neg
1459,1459,667.604396,667.602302,667.60633,990.7231,988.3385,993.5945,69,69,83446.57092,neg
1460,1460,670.285365,670.283066,670.287074,651.7452,650.7291,652.7261,101,101,439154.512,neg
1461,1461,670.317244,670.31446,670.318896,260.5759,259.2025,261.8546,97,97,191161.7481,neg
1462,1462,671.288592,671.286199,671.291351,651.535,650.083,653.2426,98,98,91925.29789,neg
1463,1463,674.286632,674.284474,674.28888,618.273,617.5546,619.2221,101,101,231619.9171,neg
1464,1464,676.302321,676.300092,676.304148,651.7746,649.4382,652.7261,101,101,1708013.653,neg
1465,1465,676.505665,676.503154,676.508444,57.0408,54.6547,58.7676,91,91,89847.12301,neg
1466,1466,677.305638,677.303504,677.307656,651.8991,649.4382,653.7977,101,101,484456.2622,neg
1467,1467,678.503003,678.500228,678.505451,57.1825,54.7889,58.9168,97,97,100526.6086,neg
1468,1468,680.315102,680.312579,680.317084,628.37305,627.025,629.1353,100,100,156326.3328,neg
1469,1469,680.499446,680.49717,680.502942,56.4538,54.6547,58.9504,67,67,59907.47026,neg
1470,1470,680.616692,680.61357,680.618561,1016.2947,1014.0877,1018.982,99,99,138632.848,neg
1471,1471,681.619947,681.617656,681.621631,1016.2303,1013.9868,1018.9346,64,64,79571.99839,neg
1472,1472,683.444799,683.441222,683.446607,737.2431,735.0046,739.4555,101,101,302111.4315,neg
1473,1473,684.4482,684.445414,684.450241,737.0158,734.4615,741.3199,81,81,88263.32733,neg
1474,1474,685.460418,685.458402,685.462401,751.94,750.1593,753.1548,101,101,471866.7658,neg
1475,1475,686.464062,686.461482,686.465617,752.02045,749.8384,753.5957,96,96,177738.9512,neg
1476,1476,690.273055,690.27033,690.275575,634.0184,632.384,635.5411,70,70,71335.91474,neg
1477,1477,690.317726,690.315165,690.320262,670.9063,669.3165,672.4269,85,85,83021.20527,neg
1478,1478,690.60064,690.598813,690.602915,955.67465,952.8062,958.0877,66,66,77394.12804,neg
1479,1479,691.499707,691.497095,691.501864,780.5874,779.5662,781.6085,101,101,192351.2126,neg
1480,1480,692.503195,692.5007,692.505354,780.24745,779.2304,781.4316,88,88,65847.60372,neg
1481,1481,692.616563,692.614444,692.618238,995.6481,993.7623,999.4176,101,101,277341.0058,neg
1482,1482,693.619829,693.617758,693.622007,995.54685,993.7071,998.6367,100,100,122630.0319,neg
1483,1483,694.285417,694.282896,694.287185,633.8277,632.5833,634.8664,101,101,267505.2609,neg
1484,1484,694.632282,694.6302,694.634177,1045.564,1042.7512,1048.5394,101,101,408809.6895,neg
1485,1485,695.288446,695.285742,695.291097,633.5942,632.0275,635.1247,58,58,65094.52087,neg
1486,1486,695.635678,695.633333,695.637453,1045.4667,1042.13,1048.5394,101,101,180543.9554,neg
1487,1487,696.30108,696.298453,696.302964,662.15,660.8718,662.9806,101,101,170180.4528,neg
1488,1488,698.316605,698.314244,698.319312,693.8131,692.9659,694.7536,101,101,173118.3379,neg
1489,1489,698.509732,698.506607,698.511368,886.8492,885.0166,889.1123,66,66,63858.67559,neg
1490,1490,700.302312,700.300015,700.304257,633.9851,633.1293,634.694,101,101,1138761.805,neg
1491,1491,701.305638,701.303411,701.3077,634.1401,633.1845,635.1013,101,101,329684.0597,neg
1492,1492,702.317354,702.305256,702.319824,663.1893,632.073,664.5298,117,101,812575.4114,neg
1493,1493,703.321286,703.318921,703.323485,662.8938,661.6237,664.1155,101,101,234672.6482,neg
1494,1494,704.333683,704.331179,704.335536,693.915,692.6313,694.7536,101,101,962818.2535,neg
1495,1495,705.337101,705.334747,705.338981,693.9216,692.6313,694.7069,101,101,276668.1747,neg
1496,1496,705.515537,705.513106,705.525589,798.0411,796.91,799.6839,100,100,84247.27613,neg
